city,neighbourhood,street,Area,Number of rooms,Floor,No. of floors,Building type,Heating system,Equipment,Building Energy Efficiency Class,Additional premises,Additional Equipment,Security,Nearest kindergarten,Nearest educational institution,Nearest shop,Public transport stop,crime,Price,Percent_Decrease,build_year,renovation_year,is_renovated,is_price_decreased,STREET,AVG_BIRTH_YEAR,TOTAL_CHILDREN,TOTAL_PEOPLE,TOTAL_DIVORCED,TOTAL_WIDOWED,TOTAL_MARRIED,TOTAL_SINGLE
Vilnius,Pašilaičiai,Perkūnkiemio g.,57.91,2,3,8,Brick,Central thermostat,Fully equipped,B,Storeroom Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,140.0,800.0,190.0,30.0,"42,27 €/month
~ 0,73 €/m²",143000,"1,4%",2009,2009.0,0,1,Perkūnkiemio g.,1992.8348851644942,2901.0,4833.0,392.0,69.0,1912.0,2460.0
Vilnius,Žirmūnai,Kareivių g.,34.76,2,2,9,Block house,Central thermostat,Partially equipped,A+,,,Steel doors Code door lock Video surveillance,320.0,630.0,490.0,170.0,7,118901,,2023,2023.0,0,0,Kareivių g.,1980.509825327511,276.0,916.0,119.0,41.0,331.0,425.0
Vilnius,Naujamiestis,J. Basanavičiaus g.,59.4,2,1,4,Brick,Central thermostat,Partially equipped,,Terrace,,Code door lock Video surveillance,230.0,270.0,260.0,40.0,16,455000,,1912,2025.0,1,0,J. Basanavičiaus g.,1981.7410926365797,451.0,1263.0,135.0,67.0,429.0,632.0
Vilnius,Burbiškės,Burbiškių g.,70.57,3,1,4,Brick,Gas,Partially equipped,A+,Terrace Parking space,,Steel doors Code door lock Video surveillance,720.0,640.0,740.0,960.0,1,225190,,2022,2022.0,0,0,,,,,,,,
Vilnius,Justiniškės,Taikos g.,50.29,2,4,9,Block house,Central,Fully equipped,,Storeroom Balcony Cellar Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,200.0,240.0,330.0,40.0,"67,39 €/month
~ 1,34 €/m²",108000,"6,1%",1984,1984.0,0,1,Taikos g.,1977.471732193389,5131.0,16609.0,1797.0,1277.0,7252.0,6283.0
Vilnius,Antakalnis,Švyturio g.,48.0,2,3,5,Block house,Central,Fully equipped,,,,,320.0,440.0,140.0,200.0,"46,08 €/month
~ 0,96 €/m²",153000,"13,3%",1966,1966.0,0,1,Švyturio g.,1974.2902684563758,156.0,596.0,79.0,61.0,225.0,231.0
Vilnius,Viršuliškės,Viršilų g.,26.1,1,7,20,Block house,Central thermostat,Fully equipped,A+,Balcony Terrace,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Recuperation,Steel doors Code door lock Video surveillance,380.0,280.0,680.0,190.0,12,119999,"1,6%",2022,2022.0,0,1,Viršilų g.,1989.967741935484,233.0,434.0,46.0,10.0,168.0,210.0
Vilnius,Šnipiškės,Kernavės g.,30.38,1,5,7,Brick,Central thermostat,Fully equipped,A++,Balcony,Floor heating system Plastic pipes Shower Recuperation,Steel doors Code door lock Video surveillance,320.0,460.0,490.0,130.0,12,139000,,2023,2023.0,0,0,Kernavės g.,1987.4868217054263,210.0,645.0,56.0,19.0,254.0,316.0
Vilnius,Žirmūnai,Raitininkų g.,58.48,2,4,7,Brick,Central thermostat,Fully equipped,A+,Balcony Closet,,Steel doors Code door lock Video surveillance,520.0,420.0,250.0,180.0,"32,16 €/month
~ 0,55 €/m²",315792,"0,9%",2021,2021.0,0,1,Raitininkų g.,1990.16077170418,288.0,622.0,34.0,15.0,271.0,302.0
Vilnius,Fabijoniškės,Gedvydžių g.,49.52,2,2,5,Block house,Central,Fully equipped,,,,,110.0,260.0,170.0,210.0,3,110000,"8,3%",1992,1992.0,0,1,Gedvydžių g.,1977.8693018807778,905.0,3137.0,280.0,220.0,1451.0,1186.0
Vilnius,Fabijoniškės,Vėtrungių g.,53.0,2,9,9,Brick,Central thermostat,Fully equipped,,Balcony Parking space,Washing machine Furniture Refrigerator Kitchen furniture Dish washer Shower,Code door lock,640.0,570.0,200.0,140.0,10,123900,"2,8%",2005,2005.0,0,1,,,,,,,,
Vilnius,Jeruzalė,Mokyklos g.,50.39,2,9,9,Brick,Central,Fully equipped,,Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove,Steel doors Code door lock,660.0,40.0,280.0,160.0,"72,56 €/month
~ 1,44 €/m²",122000,"1,6%",1994,1994.0,0,1,,,,,,,,
Vilnius,Pašilaičiai,Eitminų g.,31.52,1,2,9,Brick,Central thermostat,Fully equipped,,Balcony Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Bath,Steel doors Code door lock Video surveillance,170.0,820.0,360.0,100.0,7,95000,,2011,2011.0,0,0,Eitminų g.,1992.732299393122,816.0,1483.0,115.0,29.0,618.0,721.0
Vilnius,Lazdynai,Architektų g.,64.0,3,5,5,Block house,Central,Fully equipped,,Balcony Cellar Parking space Closet,Washing machine Furniture Kitchen furniture Stove Shower Bath,Steel doors Code door lock,130.0,210.0,260.0,180.0,13,117000,"2,5%",1971,1971.0,0,1,Architektų g.,1975.3807254434737,4095.0,15108.0,1935.0,1554.0,5920.0,5699.0
Vilnius,Fabijoniškės,Liongino Baliukevičiaus-Dzūko g.,57.0,3,1,5,Brick,"Central thermostat, sun energy",Fully equipped,A++,Terrace Parking space Closet,Washing machine Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Recuperation,Steel doors Alarm system Code door lock Video surveillance,470.0,370.0,360.0,70.0,5,179990,,2025,2025.0,0,0,,,,,,,,
Vilnius,Užupis,Paupio g.,64.5,4,2,2,Brick,"Gas, solid fuel",Fully equipped,,Storeroom Cellar Closet,Furniture Refrigerator Kitchen furniture Stove Shower,,120.0,380.0,220.0,70.0,8,289500,,1940,1940.0,0,0,,,,,,,,
Vilnius,Naujamiestis,T. Ševčenkos g.,56.25,2,3,5,Brick,Gas,Fully equipped,,Parking space Closet,Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Shower,Steel doors Code door lock Video surveillance,170.0,280.0,340.0,160.0,17,169900,,1979,2011.0,1,0,T. Ševčenkos g.,1983.4374209860935,276.0,791.0,85.0,34.0,293.0,379.0
Vilnius,Naujamiestis,Skroblų g.,30.4,1,6,6,Monolithic,Central thermostat,Partially equipped,A++,Balcony,,Steel doors Code door lock Video surveillance,140.0,290.0,240.0,180.0,11,110000,,2023,2023.0,0,0,,,,,,,,
Vilnius,Šeškinė,Laisvės pr.,79.44,3,4,9,Brick,Central thermostat,Fully equipped,A+,Balcony,Conditioner Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Recuperation,Steel doors Code door lock Video surveillance,0.0,270.0,450.0,160.0,"65,14 €/month
~ 0,82 €/m²",262800,"5,4%",2023,2023.0,0,1,Laisvės pr.,1976.0486153846155,421.0,1625.0,209.0,117.0,694.0,605.0
Vilnius,Antakalnis,Antakalnio g.,51.84,2,3,5,Brick,Central,Fully equipped,,,,,530.0,150.0,340.0,180.0,"62,21 €/month
~ 1,20 €/m²",170000,3%,1987,1987.0,0,1,Antakalnio g.,1975.7874720357943,1212.0,4470.0,623.0,406.0,1601.0,1840.0
Vilnius,Bajorai,Mykolo Lietuvio g.,31.5,1,1,3,Brick,Gas,Fully equipped,A+,Terrace Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Bath Recuperation,Code door lock Video surveillance,1400.0,410.0,1100.0,630.0,0,140000,"3,7%",2018,2018.0,0,1,,,,,,,,
Vilnius,Šeškinė,Laisvės pr.,84.73,3,5,5,Brick,Central,Fully equipped,,Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Bath,,190.0,130.0,480.0,130.0,9,199500,"4,8%",1999,1999.0,0,1,Laisvės pr.,1976.0486153846155,421.0,1625.0,209.0,117.0,694.0,605.0
Vilnius,Senamiestis,Gedimino pr.,57.0,2,3,4,Brick,Central,Fully equipped,,,,,300.0,90.0,200.0,140.0,"64,41 €/month
~ 1,13 €/m²",270000,"0,4%",1959,1959.0,0,1,Gedimino pr.,1978.9433962264152,29.0,53.0,6.0,2.0,26.0,19.0
Vilnius,Žvėrynas,Stumbrų g.,46.0,2,6,6,Brick,Central thermostat,Fully equipped,A,Storeroom Balcony Terrace Parking space Closet,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Recuperation,Steel doors Alarm system Code door lock,300.0,490.0,300.0,260.0,"16,56 €/month
~ 0,36 €/m²",234490,,2016,2016.0,0,0,Stumbrų g.,1992.8481012658228,255.0,474.0,29.0,9.0,190.0,246.0
Vilnius,Antakalnis,Bistryčios g.,70.0,3,2,4,Brick,Central,Fully equipped,,,,,180.0,400.0,420.0,370.0,5,255000,,1980,1980.0,0,0,Bistryčios g.,1982.9511568123394,154.0,389.0,44.0,24.0,142.0,179.0
Vilnius,Antakalnis,Duburio g.,68.44,3,2,4,Block house,Gas,Partially equipped,,,,,1700.0,1600.0,1300.0,450.0,0,168500,,2022,2022.0,0,0,Duburio g.,1993.304347826087,82.0,184.0,16.0,1.0,79.0,88.0
Vilnius,Naujamiestis,Smolensko g.,55.24,3,1,2,Block house,Central thermostat,Partially equipped,A+,Terrace,Floor heating system,,400.0,150.0,150.0,130.0,10,185000,,2026,2026.0,0,0,Smolensko g.,1990.0647138964578,591.0,1468.0,90.0,30.0,590.0,758.0
Vilnius,Lazdynėliai,Lazdynėlių g.,75.6,3,3,4,Brick,Central thermostat,Fully equipped,,,,,540.0,1100.0,300.0,210.0,"58,21 €/month
~ 0,77 €/m²",199000,"1,5%",2008,2008.0,0,1,,,,,,,,
Vilnius,Justiniškės,Rygos g.,68.0,3,5,9,Block house,Central,Fully equipped,B,Balcony Cellar Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,280.0,290.0,210.0,260.0,"91,12 €/month
~ 1,34 €/m²",132000,"2,9%",1984,1984.0,0,1,Rygos g.,1978.1837837837838,1073.0,3515.0,400.0,291.0,1491.0,1333.0
Vilnius,Šeškinė,Buivydiškių g.,34.0,2,4,5,Brick,Central thermostat,Fully equipped,,Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Shower Recuperation,Steel doors Code door lock,220.0,350.0,250.0,90.0,6,98000,1%,1986,2023.0,1,1,Buivydiškių g.,1976.6520894071914,533.0,2058.0,282.0,177.0,791.0,808.0
Vilnius,Lazdynai,Architektų g.,61.0,3,1,5,Block house,Central,Fully equipped,,Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,Steel doors Alarm system Code door lock,350.0,80.0,130.0,50.0,"70,76 €/month
~ 1,16 €/m²",129000,,1971,1971.0,0,0,Architektų g.,1975.3807254434737,4095.0,15108.0,1935.0,1554.0,5920.0,5699.0
Vilnius,Naujininkai,Rudaminos g.,63.76,3,5,5,Brick,Central,Fully equipped,,Storeroom Balcony Cellar,,Steel doors Code door lock,80.0,320.0,260.0,90.0,"74,60 €/month
~ 1,17 €/m²",114900,"4,2%",1992,1992.0,0,1,Rudaminos g.,1974.314371257485,87.0,334.0,53.0,38.0,128.0,115.0
Vilnius,Justiniškės,Rygos g.,53.39,2,4,9,Block house,Central thermostat,Fully equipped,,,,,190.0,230.0,180.0,270.0,"36,84 €/month
~ 0,69 €/m²",187000,,2010,2010.0,0,0,Rygos g.,1978.1837837837838,1073.0,3515.0,400.0,291.0,1491.0,1333.0
Vilnius,Naujamiestis,T. Ševčenkos g.,55.4,3,2,4,Brick,Central thermostat,Partially equipped,,,,,190.0,120.0,270.0,190.0,16,225000,,1960,2023.0,1,0,T. Ševčenkos g.,1983.4374209860935,276.0,791.0,85.0,34.0,293.0,379.0
Vilnius,Šiaurės miestelis,Žygio g.,27.64,1,7,9,Brick,Central,Fully equipped,,,,,300.0,350.0,150.0,70.0,"44,22 €/month
~ 1,60 €/m²",102000,"5,6%",1969,1969.0,0,1,,,,,,,,
Vilnius,Šnipiškės,Kalvarijų g.,68.76,2,4,9,Brick,Central thermostat,Fully equipped,,Terrace,Washing machine Refrigerator Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock,210.0,150.0,280.0,40.0,"59,13 €/month
~ 0,86 €/m²",179000,,2007,2007.0,0,0,Kalvarijų g.,1976.0398847437064,1816.0,6594.0,924.0,626.0,2480.0,2564.0
Vilnius,Lazdynėliai,Jonažolių g.,58.0,2,1,6,Brick,Central thermostat,Fully equipped,,Terrace,Conditioner Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock,370.0,660.0,180.0,230.0,"34,80 €/month
~ 0,60 €/m²",184679,"0,5%",2009,2009.0,0,1,,,,,,,,
Vilnius,Žvėrynas,Kęstučio g.,38.39,2,1,2,Wooden house,Gas,Fully equipped,,Storeroom Cellar Parking space,,,200.0,420.0,40.0,90.0,1,78000,,1940,1940.0,0,0,Kęstučio g.,1979.5080459770115,170.0,435.0,48.0,30.0,177.0,180.0
Vilnius,Justiniškės,Rygos g.,47.74,2,4,6,Brick,Central thermostat,Partially equipped,,,,,220.0,320.0,200.0,230.0,"27,21 €/month
~ 0,57 €/m²",120000,4%,2021,2021.0,0,1,Rygos g.,1978.1837837837838,1073.0,3515.0,400.0,291.0,1491.0,1333.0
Vilnius,Senamiestis,Žygimantų g.,48.5,2,2,5,Monolithic,Central thermostat,Not equipped,A+,Storeroom Balcony Cellar Parking space,,Alarm system Video surveillance Guard,300.0,250.0,240.0,230.0,28,339500,,2025,2025.0,0,0,Žygimantų g.,1979.75,34.0,128.0,18.0,9.0,41.0,60.0
Vilnius,Pašilaičiai,Leičių g.,95.92,4,1,9,Brick,Central thermostat,Partially equipped,,,,,270.0,630.0,220.0,160.0,18,170000,,2024,2024.0,0,0,Leičių g.,1992.1341463414635,263.0,574.0,52.0,10.0,224.0,288.0
Vilnius,Senamiestis,Šv. Stepono g.,50.0,2,3,4,Brick,Central,Fully equipped,,Balcony,Furniture Kitchen furniture Shower,Steel doors Code door lock,120.0,140.0,140.0,180.0,43,217000,"10,9%",1975,1975.0,0,1,Šv. Stepono g.,1984.459826946848,613.0,1618.0,169.0,62.0,544.0,843.0
Vilnius,Naujininkai,Panevėžio g.,54.38,2,1,5,Brick,Central,Fully equipped,,Balcony Cellar Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove,Steel doors Code door lock,240.0,150.0,250.0,200.0,"63,62 €/month
~ 1,17 €/m²",133000,"1,5%",1986,1986.0,0,1,Panevėžio g.,1977.372340425532,152.0,658.0,115.0,33.0,245.0,265.0
Vilnius,Antakalnis,Antakalnio g.,62.91,3,1,6,Brick,Central,Fully equipped,,Storeroom Balcony Cellar Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Bath,Steel doors,530.0,150.0,340.0,180.0,"75,49 €/month
~ 1,20 €/m²",169900,"1,7%",1987,1987.0,0,1,Antakalnio g.,1975.7874720357943,1212.0,4470.0,623.0,406.0,1601.0,1840.0
Vilnius,Senamiestis,Bazilijonų g.,48.53,2,3,4,Brick,Central thermostat,Fully equipped,A++,,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Recuperation,Steel doors Alarm system Code door lock Video surveillance,120.0,150.0,10.0,50.0,"45,62 €/month
~ 0,94 €/m²",299000,,2021,2021.0,0,0,Bazilijonų g.,1984.7908496732025,45.0,153.0,22.0,3.0,47.0,81.0
Vilnius,Naujamiestis,Pakalnės g.,82.7,3,2,5,Monolithic,Central thermostat,Partially equipped,A++,Balcony Terrace,Floor heating system Recuperation,Steel doors Alarm system Code door lock Video surveillance,350.0,230.0,290.0,180.0,8,388900,10%,2023,2023.0,0,1,Pakalnės g.,1982.8832116788321,62.0,137.0,14.0,6.0,55.0,62.0
Vilnius,Justiniškės,Taikos g.,67.0,3,4,9,Block house,Central,Fully equipped,,Storeroom Balcony Cellar Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,110.0,240.0,110.0,60.0,"76,38 €/month
~ 1,14 €/m²",112400,"0,8%",1985,1985.0,0,1,Taikos g.,1977.471732193389,5131.0,16609.0,1797.0,1277.0,7252.0,6283.0
Vilnius,Baltupiai,Baltupio g.,60.0,2,7,7,Brick,Central thermostat,Fully equipped,A+,Balcony Parking space Closet,Conditioner Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Shower Recuperation,Steel doors Code door lock,200.0,340.0,250.0,220.0,6,229000,"2,6%",2023,2023.0,0,1,,,,,,,,
Vilnius,Lazdynai,Žėručio g.,61.0,3,1,5,Block house,Central,Fully equipped,,,,,260.0,180.0,330.0,80.0,"56,12 €/month
~ 0,92 €/m²",125000,"4,2%",1970,1970.0,0,1,Žėručio g.,1975.3953488372092,506.0,1806.0,233.0,204.0,716.0,653.0
Vilnius,Antakalnis,Duburio g.,57.37,2,3,4,Block house,Gas,Partially equipped,,,,,1700.0,1600.0,1300.0,450.0,0,139900,,2022,2022.0,0,0,Duburio g.,1993.304347826087,82.0,184.0,16.0,1.0,79.0,88.0
Vilnius,Lazdynėliai,Lazdynėlių g.,45.15,2,1,4,Brick,Central thermostat,Partially equipped,,,,,270.0,1700.0,380.0,370.0,0,119900,,2022,2022.0,0,0,,,,,,,,
Vilnius,Šiaurės miestelis,V. Nagevičiaus g.,37.53,2,1,5,Brick,Central thermostat,Fully equipped,,Cellar,,,220.0,90.0,310.0,290.0,13,129000,,2005,2005.0,0,0,,,,,,,,
Vilnius,Naujininkai,Darbininkų g.,49.75,2,2,5,Brick,Central,Fully equipped,,,Washing machine Furniture Kitchen furniture Stove Plastic pipes Shower,,230.0,150.0,120.0,180.0,12,102000,,1978,1978.0,0,0,Darbininkų g.,1974.1800766283525,169.0,783.0,118.0,79.0,322.0,264.0
Vilnius,Naujininkai,Kapsų g.,25.0,1,2,5,Brick,Central,Fully equipped,,,Washing machine Furniture Kitchen furniture Stove Plastic pipes Shower,,270.0,300.0,160.0,410.0,4,56500,,1977,1977.0,0,0,Kapsų g.,1978.0464646464648,392.0,1485.0,211.0,122.0,532.0,620.0
Vilnius,Santariškės,Santariškių g.,44.5,2,2,3,Brick,Central thermostat,Fully equipped,A+,Parking space Balcony Closet,Furniture Plastic pipes Washing machine Refrigerator Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock,130.0,2000.0,260.0,220.0,2,160000,3%,2007,2007.0,0,1,,,,,,,,
Vilnius,Antakalnis,Peteliškių g.,65.0,3,1,5,Brick,Central,Fully equipped,,,,,560.0,220.0,100.0,160.0,4,193000,1%,1979,1979.0,0,1,,,,,,,,
Vilnius,Naujamiestis,Pakalnės g.,114.19,3,0,5,Monolithic,Central thermostat,Partially equipped,A++,Balcony Terrace,Floor heating system Recuperation,Steel doors Code door lock Video surveillance,350.0,230.0,290.0,180.0,8,499800,21%,2023,2023.0,0,1,Pakalnės g.,1982.8832116788321,62.0,137.0,14.0,6.0,55.0,62.0
Vilnius,Baltupiai,Baltupio g.,64.08,3,8,9,Block house,Central,Fully equipped,,Storeroom Balcony,Washing machine Refrigerator Kitchen furniture Stove Bath,Code door lock,160.0,330.0,110.0,140.0,"84,59 €/month
~ 1,32 €/m²",119000,,1978,1978.0,0,0,,,,,,,,
Vilnius,Žirmūnai,Minties g.,46.16,2,5,5,Block house,Central,Fully equipped,,Balcony Cellar Closet,Furniture Washing machine,Steel doors Code door lock,130.0,340.0,180.0,100.0,"59,08 €/month
~ 1,28 €/m²",111800,,1967,1967.0,0,0,Minties g.,1975.5648304065433,1148.0,4157.0,601.0,408.0,1515.0,1633.0
Vilnius,Žvėrynas,Elnių g.,78.08,2,1,4,Brick,Central thermostat,Fully equipped,B,Balcony Parking space Closet,Conditioner Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Shower,Steel doors Alarm system Code door lock Video surveillance,150.0,430.0,260.0,210.0,"52,31 €/month
~ 0,67 €/m²",300000,"1,6%",2015,2015.0,0,1,Elnių g.,1988.0116822429907,212.0,428.0,33.0,12.0,170.0,213.0
Vilnius,Senamiestis,Maironio g.,75.46,3,2,3,Brick,Gas,Fully equipped,,,,,420.0,90.0,230.0,190.0,27,413000,,1940,1940.0,0,0,Maironio g.,1981.7134146341464,52.0,164.0,14.0,6.0,63.0,81.0
Vilnius,Pašilaičiai,Girulių g.,63.54,3,8,9,Block house,Central thermostat,Fully equipped,,Storeroom Balcony Parking space Closet,Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Bath,Steel doors,50.0,870.0,30.0,200.0,"37,49 €/month
~ 0,59 €/m²",149900,"3,9%",2008,2008.0,0,1,Girulių g.,1992.9687184661957,1243.0,1982.0,155.0,28.0,803.0,996.0
Vilnius,Naujamiestis,Vytenio g.,40.24,2,3,6,Brick,Central thermostat,Fully equipped,A+,Balcony Parking space Closet,Washing machine Refrigerator Stove,Code door lock,510.0,240.0,220.0,30.0,"17,30 €/month
~ 0,43 €/m²",189000,,2020,2020.0,0,0,Vytenio g.,1983.473136193253,542.0,2401.0,173.0,76.0,666.0,1486.0
Vilnius,Karoliniškės,Igno Šimulionio g.,58.44,3,3,4,Brick,Central thermostat,Fully equipped,,,,,620.0,110.0,260.0,400.0,9,229000,"2,6%",2015,2015.0,0,1,Igno Šimulionio g.,1979.5687237026648,534.0,1426.0,150.0,106.0,594.0,576.0
Vilnius,Naujininkai,Meistrų g.,25.0,1,2,4,Brick,Gas,Partially equipped,B,Parking space,,Steel doors Code door lock Video surveillance,1000.0,1500.0,1700.0,110.0,0,35000,,1981,2024.0,1,0,Meistrų g.,1989.326164874552,117.0,279.0,26.0,4.0,46.0,203.0
Vilnius,Naujamiestis,Naugarduko g.,44.76,2,2,2,Brick,Central,Other,,Cellar Parking space,,,180.0,90.0,380.0,50.0,15,122000,,1940,1940.0,0,0,Naugarduko g.,1979.357006673022,584.0,2098.0,317.0,133.0,722.0,926.0
Vilnius,Lazdynai,Erfurto g.,62.5,3,4,12,Block house,Central,Fully equipped,,Balcony,,Steel doors Code door lock Video surveillance,340.0,250.0,160.0,100.0,7,117000,"6,4%",1970,1970.0,0,1,Erfurto g.,1976.3616144975288,1076.0,3642.0,469.0,374.0,1441.0,1358.0
Vilnius,Lazdynai,Bukčių g.,68.7,2,1,5,Brick,Central,Fully equipped,,,,,470.0,950.0,230.0,50.0,0,139800,,1996,1996.0,0,0,Bukčių g.,1983.3411764705882,296.0,765.0,72.0,42.0,325.0,326.0
Vilnius,Senamiestis,Šv. Stepono g.,41.82,2,1,3,Brick,Gas,Fully equipped,,Terrace Cellar Closet,Furniture Washing machine,Steel doors Code door lock,90.0,140.0,140.0,180.0,43,190000,"4,5%",1940,1940.0,0,1,Šv. Stepono g.,1984.459826946848,613.0,1618.0,169.0,62.0,544.0,843.0
Vilnius,Pilaitė,Tvankstos g.,32.0,1,4,6,Brick,Central thermostat,Fully equipped,A++,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Shower Recuperation,Steel doors Code door lock Video surveillance,210.0,460.0,220.0,190.0,"11,20 €/month
~ 0,35 €/m²",125000,,2019,2019.0,0,0,Tvankstos g.,1989.8363636363636,142.0,385.0,41.0,10.0,150.0,184.0
Vilnius,Karoliniškės,Algimanto Petro Kavoliuko g.,54.5,2,5,9,Block house,Central,Fully equipped,,Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,190.0,400.0,220.0,270.0,17,114900,,1975,1975.0,0,0,Algimanto Petro Kavoliuko g.,1977.158400699148,1376.0,4577.0,606.0,458.0,1751.0,1762.0
Vilnius,Pašilaičiai,Girulių g.,73.0,3,2,9,Brick,Central thermostat,Fully equipped,,Balcony Cellar Parking space,Washing machine Kitchen furniture Dish washer,Code door lock,60.0,940.0,90.0,230.0,"46,72 €/month
~ 0,64 €/m²",165000,,2008,2008.0,0,0,Girulių g.,1992.9687184661957,1243.0,1982.0,155.0,28.0,803.0,996.0
Vilnius,Pilaitė,M. Mažvydo g.,60.0,3,4,5,Brick,Central thermostat,Fully equipped,A++,Balcony,Furniture,Steel doors Code door lock,430.0,580.0,360.0,180.0,6,219900,"2,3%",2023,2023.0,0,1,M. Mažvydo g.,1990.3647887323943,1060.0,2130.0,162.0,47.0,923.0,998.0
Vilnius,Senamiestis,Tauro g.,84.66,3,3,5,Brick,Central,Fully equipped,,Balcony,Bath,Steel doors Code door lock,400.0,260.0,240.0,190.0,"88,89 €/month
~ 1,05 €/m²",255000,,1959,1959.0,0,0,,,,,,,,
Vilnius,Fabijoniškės,Fabijoniškių g.,54.0,3,3,5,Block house,Central,Fully equipped,,Balcony,Furniture Washing machine Kitchen furniture Stove Bath,Steel doors Code door lock,300.0,150.0,180.0,300.0,"62,10 €/month
~ 1,15 €/m²",143000,,1989,1989.0,0,0,Fabijoniškių g.,1980.276953381484,2665.0,7615.0,802.0,475.0,3346.0,2992.0
Vilnius,Naujininkai,Meistrų g.,25.0,1,3,4,Brick,Gas,Fully equipped,,,,,1000.0,1500.0,1700.0,110.0,0,47500,,1981,2022.0,1,0,Meistrų g.,1989.326164874552,117.0,279.0,26.0,4.0,46.0,203.0
